filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1781,8,9,"[1781, 1782, 1783, 1784, 1785, 1786, 1787, 1788, 1789, 1790, 1791, 1792, 1793, 1794, 1795, 1796]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1808,8,9,"[1808, 1809, 1810, 1811, 1812, 1813, 1814, 1815, 1816, 1817]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1829,8,9,"[1829, 1830, 1831, 1832, 1833, 1834, 1835, 1836, 1837, 1838, 1839, 1840, 1841, 1842, 1843, 1844]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1857,8,9,"[1857, 1858, 1859, 1860, 1861, 1862, 1863, 1864, 1865, 1866, 1867]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1885,8,9,"[1885, 1886, 1887, 1888, 1889, 1890, 1891, 1892, 1893, 1894, 1895, 1896, 1897, 1898, 1899, 1900, 1901]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1902,8,9,"[1902, 1903, 1904, 1905, 1906, 1907, 1908, 1909, 1910]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1926,8,9,"[1926, 1927, 1928, 1929, 1930, 1931, 1932, 1933, 1934, 1935]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1936,8,9,"[1936, 1937, 1938, 1939, 1940, 1941, 1942, 1943, 1944]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1960,8,9,"[1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1974,8,9,"[1974, 1975, 1976, 1977, 1978, 1979, 1980, 1981, 1982]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1992,8,32,[1992],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1993,8,32,[1993],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1994,8,29,[1994],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2002,8,36,[2002],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2003,8,36,[2003],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2011,8,9,"[2011, 2012, 2013, 2014]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2022,8,9,"[2022, 2023, 2024]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2032,8,9,"[2032, 2033, 2034]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2050,8,9,"[2050, 2051, 2052, 2053, 2054, 2055]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2071,8,9,"[2071, 2072, 2073, 2074, 2075, 2076]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2088,8,9,"[2088, 2089, 2090]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2102,8,9,"[2102, 2103, 2104]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2120,4,79,[2120],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2137,4,29,[2137],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_package.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2143,4,29,[2143],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,8,76,[37],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,8,41,"[41, 42]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,8,40,"[46, 47]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,8,46,[61],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,8,55,[66],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,72,8,47,[72],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,8,32,[74],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,8,9,"[76, 77, 78, 79, 80, 81]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,82,8,38,[82],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,83,8,68,[83],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,84,8,9,"[84, 85, 86, 87, 88, 89, 90]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,114,8,9,"[114, 115, 116]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,127,8,48,"[127, 128]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,134,8,47,[134],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,136,8,9,"[136, 137, 138, 139, 140, 141, 142, 143, 144]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,147,8,45,[147],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,148,8,50,[148],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,155,4,5,"[155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,183,4,43,[183],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,184,4,39,[184],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,185,4,41,[185],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,186,4,41,[186],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,187,4,72,[187],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,188,4,5,"[188, 189, 190]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,197,4,37,[197],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,198,4,45,[198],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,199,4,42,[199],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,200,4,39,[200],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,202,4,76,[202],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,203,4,72,[203],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,204,4,68,[204],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,205,4,65,[205],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,210,4,5,"[210, 211, 212, 213, 214, 215, 216, 217]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,226,4,58,[226],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,227,4,62,[227],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,235,4,5,"[235, 236, 237]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,248,4,14,"[248, 249]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,257,4,58,"[257, 258]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,264,4,5,"[264, 265, 266]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,283,4,32,[283],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_pipeline.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,284,4,63,"[284, 285]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_policy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,31,"[29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_policy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,4,33,[50],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_policy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,132,4,73,[132],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_policy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,138,4,71,[138],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_policy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,151,4,5,"[151, 152, 153, 154]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_policy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,160,4,45,[160],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,13,8,42,[13],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,14,8,39,[14],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,15,8,37,[15],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,8,55,[26],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,8,75,[37],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,8,73,[38],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,8,77,[39],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,8,79,[40],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,8,75,[41],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,8,32,"[42, 43]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,8,53,[53],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,8,42,[63],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,64,8,62,[64],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,65,8,61,[65],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,8,44,[81],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,82,8,41,[82],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,110,8,59,[110],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'allow',116,26,33,[116],https://bandit.readthedocs.io/en/1.8.6/plugins/b105_hardcoded_password_string.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,127,8,42,[127],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,128,8,64,[128],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'allow',134,26,33,[134],https://bandit.readthedocs.io/en/1.8.6/plugins/b105_hardcoded_password_string.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,144,8,54,[144],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,158,8,64,[158],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,178,8,48,[178],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,216,8,9,"[216, 217, 218]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,219,8,9,"[219, 220, 221]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
